Topic,Thread ID,Post ID,User ID,Time,Post Content
abortion_as_rights_or_choices,409192893_1100030352001,48,MM2_ss_Lewis,Sun 13 June 2010 07:32 PM,"You know, all these folks talking about sex drive and such.  Mind you I was not an angel as a teenager, but I was a virgin until I was 23.  Likely I would still be a virgin today if me and this one ol gal hadn&apos;t gotten completely blitzed and found ourselves in a compromising position the next morning.  Now that being said.  Parents, talk to your kids about sex, drugs, and all those other uncomfortable subjects.  Kids and young military personell, don&apos;t do it, if you do, use protection, I don&apos;t care if you are male, female, both, or neither, use protection.  It is cheaper than an abortion, and frankly, folks like me would like to see abortions used safely and very rarely, and I don&apos;t want to hear about some young servicemember getting killed at an abortion clinic by some whacko either.  Should service members have access to abortions over seas?  Absolutely, IMHO they should as sometimes they are needed, say the health/life of the mother, rape, ect.  I do not feel they should be available as an alternative form of birth control or because a woman doesn&apos;t want to wear the maternity uniform.  Also, doctors should have an opt out for such things as well.  I want my doctor to wholeheartedly be in favor of any operation he is doing on me and I want him to have the experience and knowledge as well.  I wouldn&apos;t want a brain surgeon operating on me that is against using certain techniques on moral grounds to be the one doing the operation where that method is required, would you?  Same goes for abortions as well.  Do you want someone who is oposed to the operation working on your naughty bits?...I wouldn&apos;t. "
abortion_as_rights_or_choices,409192893_1100030352001,49,Boospar,Thu 17 June 2010 07:37 PM,"REPLYING TO skinman13 WHO SAID: <u>&quot;   Military doctors may be doctors, but they are also officers.  Make it a lawful order and refusal is grounds for a less than honorable separation with NO benefits.   Religious  or moral grounds should not be an acceptable reason for refusal either.  A lot of soldiers have the same religious and moral arguments against serving and waging war and killing but they are expected to follow orders just the same.   We are no longer conscripting people for military service so if a doctor or medical person does not want to follow orders to perform abortions, then they should not enlist or accept a commission.  If they do, then they have to also accept that they may be called on to perform abortions and should expect to follow orders or face legal consequences.&quot;</u>    Another advocate for freedom of choice is heard from.   Though apparently not all are entitled to this .....      "
abortion_as_rights_or_choices,409192893_1100030352001,50,Boospar,Thu 17 June 2010 07:45 PM,"REPLYING TO skinman13 WHO SAID: <u>&quot;   So, doctors can opt out of performing an abortion but soldiers can not legally opt out of killing the enemy and airmen cannot legally opt out of dropping the bombs...pretty politically motivated option, isn&apos;t it?  That is the point I am making...politicizing abortion is arbitrary and stupid. &quot;</u>    Unborn humans are the enemy?      "
abortion_as_rights_or_choices,409192893_1100030352001,51,Boospar,Thu 17 June 2010 07:58 PM,REPLYING TO thorin001 WHO SAID: <u>&quot;   Which is why it should be treated as any other elective surgury. No special treatment.&quot;</u>    Surgeons refuse to perform elective surgery all the time. Why I just had one refuse to carve open one of my knees. 
abortion_as_rights_or_choices,409192893_1100030352001,52,thorin001,Thu 17 June 2010 09:06 PM,REPLYING TO Boospar WHO SAID: <u>&quot;    Surgeons refuse to perform elective surgery all the time. Why I just had one refuse to carve open one of my knees.&quot;</u>   But was it a military doctor? I really don&apos;t care one way or the other. I just do not like the special treatment for certain procedures. 
abortion_as_rights_or_choices,409192893_1100030352001,53,Boospar,Thu 17 June 2010 09:47 PM,"REPLYING TO thorin001 WHO SAID: <u>&quot;   But was it a military doctor? I really don&apos;t care one way or the other. I just do not like the special treatment for certain procedures.&quot;</u>    I doubt a military doctor would have carved it up, either.   I would hope you are equally opposed to the special treatment status of bariatric surgery, amongst other forms of special treatment for some things. "
abortion_as_rights_or_choices,409192893_1100030352001,54,thorin001,Fri 18 June 2010 12:05 PM,"REPLYING TO Boospar WHO SAID: <u>&quot;    I doubt a military doctor would have carved it up, either.   I would hope you are equally opposed to the special treatment status of bariatric surgery, amongst other forms of special treatment for some things.&quot;</u>   It sounds like there is a valid medical reason to not cut your knee rather than an arbitrary imposition of norals.  But, to answer your question, pretty much. "
abortion_as_rights_or_choices,409192893_1100030352001,55,Boospar,Fri 18 June 2010 02:10 PM,"REPLYING TO thorin001 WHO SAID: <u>&quot;   It sounds like there is a valid medical reason to not cut your knee rather than an arbitrary imposition of norals.  But, to answer your question, pretty much.&quot;</u>    No valid medical reason exists for most pregnancy terminations, either. Plus a physician who refuses to perform abortions isn&apos;t imposing his morals on anyone, he is refusing to perform a legal procedure, which happens to people in and out of the military all the time.   Should we get rid of things like bariatric surgery because of their special status? "
abortion_as_rights_or_choices,409192893_1100030352001,56,thorin001,Fri 18 June 2010 05:12 PM,"REPLYING TO Boospar WHO SAID: <u>&quot;    No valid medical reason exists for most pregnancy terminations, either. Plus a physician who refuses to perform abortions isn&apos;t imposing his morals on anyone, he is refusing to perform a legal procedure, which happens to people in and out of the military all the time.   Should we get rid of things like bariatric surgery because of their special status?&quot;</u>   Yes, refusing to terminate a pregnancy very often is imposing your morals on a patient. When there is no medical reason beyond the risk carried by all medical procedures that is exactly what the doctor is doing. And, yes, I know that the vast majority of abortions are purely elective.  Why should we get rid of bariatric surgery? We should get rid of needing the approval of the doctor&apos;s priest though. If you are asking if the military should pay for them, the answer is we should treat it as any other elective surgery. "
abortion_as_rights_or_choices,409192893_1100030352001,57,Boospar,Fri 18 June 2010 06:47 PM,"REPLYING TO thorin001 WHO SAID: <u>&quot;   Yes, refusing to terminate a pregnancy very often is imposing your morals on a patient. When there is no medical reason beyond the risk carried by all medical procedures that is exactly what the doctor is doing. And, yes, I know that the vast majority of abortions are purely elective.  &quot;</u>    I shall have to inform the surgeon who won&apos;t scope my knee he is imposing his morals on women because he won&apos;t terminate pregnancies. I&apos;m sure he&apos;ll be surprised, as my guess is he didn&apos;t think it was something a sports medicine specialist should be expected to do. "
abortion_as_rights_or_choices,409192893_1100030352001,58,Boospar,Fri 18 June 2010 06:51 PM,"REPLYING TO thorin001 WHO SAID: <u>&quot;     Why should we get rid of bariatric surgery? We should get rid of needing the approval of the doctor&apos;s priest though. If you are asking if the military should pay for them, the answer is we should treat it as any other elective surgery.&quot;</u>    You earlier stated you didn&apos;t like the special treatment for certain procedures. Bariatric surgery is treated differently than most other surgeries performed in military hospitals. If you are opposed to specialness, you should advocate for its elimination. "
